50
0 72.563371 56.620871
1 71.290579 57.893663
2 70.017787 59.166455
3 68.744995 60.439247
4 79.763065 18.345733
5 85.715446 18.345733
6 91.667828 18.345733
7 52.507549 18.546067
8 48.679529 12.455048
9 53.205251 9.239226
10 104.404857 4.465949
11 113.161505 6.204159
12 111.299972 15.582080
13 102.543324 13.843871
14 108.586054 54.782061
15 113.940690 54.634835
16 114.077413 59.607489
17 108.722777 59.754715
18 52.010914 86.746363
19 55.678929 81.921680
20 65.935656 80.856022
21 60.132489 88.489154
22 67.607052 78.266213
23 78.659221 119.578830
24 7.904570 28.870723
25 22.319611 23.514042
26 8.719174 36.357452
27 97.436080 42.313827
28 18.812454 18.105058
29 61.777451 80.461937
30 113.402535 47.487395
31 26.257898 6.984451
32 49.158806 109.157504
33 22.887673 3.996737
34 82.743234 44.316151
35 4.612414 98.919786
36 53.076249 15.297447
37 6.965662 39.022104
38 113.931320 42.878121
39 119.117458 38.771021
40 90.046332 49.198280
41 46.111155 3.207819
42 91.265180 20.514303
43 93.028187 115.473974
44 56.600197 55.490047
45 81.508209 99.642058
46 28.141867 23.275884
47 107.466116 36.159800
48 84.689663 55.783925
49 86.780204 78.400269
