200
72 129.108 6.12201
131 287.006 16.1502
71 137.287 19.7184
70 143.887 15.4534
134 283.112 31.8901
121 199.048 34.3154
120 197.832 42.2148
122 206.579 35.475
119 205.363 43.3744
132 298.01 18.8727
133 294.116 34.6127
82 467.282 48.1475
194 436.19 66.8697
8 311.085 88.1006
9 312.626 89.6417
7 309.544 86.5595
191 441.049 66.6248
192 441.436 74.2983
155 367.085 123.839
81 491.507 60.0158
83 471.796 63.7315
80 479.538 60.4311
79 485.883 70.5888
84 456.042 59.8488
156 370.352 128.724
157 367.881 130.377
193 436.577 74.5432
75 387.956 102.218
73 397.322 92.5429
103 484.938 434.621
29 432.746 233.555
30 446.335 252.036
76 451.504 255.559
86 462.118 310.28
87 450.001 295.848
139 385.333 171.459
28 428.731 246.913
142 384.407 177.624
153 447.332 176.122
140 389.604 172.1
78 440.468 251.371
141 388.679 178.265
94 472.816 387.363
185 356.095 253.112
183 347.228 242.126
184 356.335 242.329
154 451.456 179.427
151 445.976 186.268
152 441.851 182.964
74 401.018 105.492
11 476.854 133.698
12 478.878 135.722
14 482.927 139.772
13 480.903 137.747
10 474.829 131.673
91 477.439 382.32
93 476.122 390.394
92 480.745 385.351
85 467.231 300.288
116 173.766 394.368
27 168.162 397.789
37 22.409 449.79
39 28.5866 450.801
136 267.429 206.237
58 373.671 208.132
137 273.157 206.816
59 383.737 224.632
177 207.858 219.355
130 200.997 235.703
129 198.773 226.544
127 196.014 236.913
128 193.79 227.754
60 364.415 225.1
149 287.982 225.311
148 280.953 226.586
147 282.275 233.881
186 346.988 252.91
135 266.998 210.505
104 482.777 444.925
105 475.67 443.434
106 477.831 433.131
33 300.581 388.179
32 310.517 385.029
31 308.168 378.585
77 442.359 263.022
23 401.147 275.7
22 394.616 271.957
24 391.466 280.453
3 471.123 446.717
2 469.607 445.201
180 452.201 377.094
1 468.272 443.866
179 441.636 376.316
0 466.86 442.454
158 364.614 125.492
182 440.894 386.39
181 451.459 387.168
150 289.305 232.607
15 247.221 284.264
16 245.499 285.986
17 244.128 287.358
18 242.836 288.65
51 319.684 331.807
50 328.31 331.087
53 139.056 343.545
52 139.667 350.454
49 323.369 320.942
54 145.345 346.47
138 272.725 211.084
143 233.506 166.009
144 229.064 173.087
145 223.007 169.285
146 227.448 162.207
43 254.146 143.633
45 266.53 152.873
44 268.34 137.528
35 318.835 280.325
36 314.465 297.334
34 301.92 285.044
160 135.762 485.192
109 264.752 450.805
4 309.679 414.553
101 205.755 441.893
99 214.295 434.069
107 267.094 460.61
5 312.909 417.784
6 316.866 421.74
110 270.937 456.218
108 260.908 455.197
102 204.639 435.852
100 215.411 440.11
66 241.049 327.803
69 113.511 480.786
67 107.515 465.692
167 139.578 445.692
115 173.907 387.09
117 161.333 394.127
118 161.474 386.849
65 242.187 320.978
64 235.707 323.405
46 224.774 315.819
47 212.134 314.405
48 219.679 304.166
25 193.308 406.081
169 135.609 449.166
168 138.549 449.887
68 120.554 470.1
161 130.671 483.55
159 137.282 480.48
162 132.191 478.837
170 136.639 444.971
26 178.751 407.92
38 27.3882 446.884
55 237.324 209.411
56 221.697 205.097
57 230.328 193.752
178 198.72 219.608
176 207.642 211.545
172 16.3739 166.07
187 36.476 390.452
190 41.7941 387.531
188 34.511 386.875
189 39.829 383.954
171 19.1376 173.892
164 44.5412 38.1392
175 198.504 211.798
197 139.711 236.287
199 116.319 280.013
196 149.209 238.017
195 150.99 228.244
41 134.432 234.406
173 20.7931 164.509
174 23.5567 172.331
165 60.3044 40.1863
166 58.7736 51.9734
163 43.0104 49.9263
198 141.492 226.513
42 130.498 218.424
40 146.201 218.797
63 58.4631 170.748
61 67.1354 156.824
62 74.8577 171.296
124 98.5116 122.862
125 102.784 126.336
114 127.463 192.415
111 122.697 184.739
90 143.868 149.745
95 117.444 138.994
123 95.9498 126.013
126 100.223 129.487
98 129.49 136.933
88 149.73 146.713
89 153.492 149.699
97 128.458 130.901
113 137.198 186.37
112 132.432 178.695
96 116.412 132.962
20 104.772 11.6785
21 120.24 6.83503
19 116.701 22.6524

